,ID_interwencji,ID_wyposazenia
182037,60544,40853
182038,60544,54408
182039,60545,46098
182040,60545,15055
182041,60545,8214
182042,60546,54033
182043,60546,44748
182044,60546,58807
182045,60546,11628
182046,60546,49501
182047,60547,44185
182048,60547,49819
182049,60547,29615
182050,60548,33030
182051,60548,3547
182052,60548,22338
182053,60548,54097
182054,60548,50883
182055,60549,46827
182056,60549,8118
182057,60550,15293
182058,60550,14809
182059,60550,22446
182060,60551,50608
182061,60551,31315
182062,60552,9907
182063,60552,10241
182064,60553,49441
182065,60553,37572
182066,60553,15089
182067,60553,54071
182068,60554,26725
182069,60555,43494
182070,60555,21960
182071,60555,25854
182072,60556,31857
182073,60556,9516
182074,60556,10008
182075,60557,56178
182076,60557,31232
182077,60557,52103
182078,60558,28531
182079,60558,30656
182080,60558,10358
182081,60558,8579
182082,60559,9907
182083,60559,504
182084,60559,32342
182085,60560,7201
182086,60560,8967
182087,60561,40148
182088,60561,59168
182089,60561,51647
182090,60562,56644
182091,60563,58621
182092,60563,36638
182093,60563,50233
182094,60564,34827
182095,60564,35133
182096,60564,32392
182097,60564,15020
182098,60564,7149
182099,60565,56856
182100,60566,31538
182101,60566,12622
182102,60566,56397
182103,60566,6910
182104,60567,26582
182105,60568,58994
182106,60568,49308
182107,60568,55076
182108,60569,11524
182109,60569,12285
182110,60569,40040
182111,60569,38716
182112,60569,29550
182113,60570,36644
182114,60571,1664
182115,60571,16421
182116,60571,44638
182117,60572,25299
182118,60572,54368
182119,60572,29930
182120,60572,53753
182121,60573,1114
182122,60573,30816
182123,60573,57963
182124,60573,8616
182125,60574,8433
182126,60574,49891
182127,60574,48267
182128,60575,40169
182129,60575,22385
182130,60575,11898
182131,60575,19619
182132,60575,11403
182133,60576,16302
182134,60576,53535
182135,60576,39333
182136,60577,14380
182137,60578,17354
182138,60578,8855
182139,60578,49736
182140,60578,50231
182141,60579,59443
182142,60579,6634
182143,60579,29841
182144,60580,140
182145,60580,46688
182146,60581,50909
182147,60581,32342
182148,60581,22030
182149,60581,19316
182150,60581,2548
182151,60582,57669
182152,60582,20864
182153,60582,3696
182154,60582,25400
182155,60583,19011
182156,60583,11756
182157,60583,16601
182158,60583,33289
182159,60584,26001
182160,60584,17134
182161,60584,50823
182162,60584,14564
182163,60585,12197
182164,60585,36584
182165,60585,37708
182166,60585,15482
182167,60586,32968
182168,60586,34107
182169,60587,28276
182170,60588,52180
182171,60588,31770
182172,60588,47775
182173,60589,54662
182174,60589,59306
182175,60589,35805
182176,60589,39279
182177,60590,19948
182178,60591,22023
182179,60591,25622
182180,60591,52422
182181,60592,4053
182182,60593,25402
182183,60593,12772
182184,60593,45163
182185,60593,47379
182186,60593,54562
182187,60594,40296
182188,60594,25407
182189,60594,46835
182190,60594,43512
182191,60594,1013
182192,60595,2766
182193,60596,5189
182194,60596,11479
182195,60597,53085
182196,60597,17643
182197,60597,34773
182198,60597,48336
182199,60598,56835
182200,60599,49877
182201,60599,59249
182202,60599,3096
182203,60599,9070
182204,60599,28788
182205,60600,24422
182206,60600,41072
182207,60600,58561
182208,60601,13220
182209,60601,44297
182210,60601,58586
182211,60601,7331
182212,60602,10932
182213,60602,53702
182214,60602,38474
182215,60602,44869
182216,60603,51758
182217,60603,32094
182218,60603,619
182219,60604,44840
182220,60604,43437
182221,60604,8538
182222,60604,37109
182223,60605,53316
182224,60605,1914
182225,60605,31488
182226,60605,49178
182227,60605,11839
182228,60606,4392
182229,60607,26987
182230,60608,34806
182231,60608,38930
182232,60608,35506
182233,60608,57777
182234,60609,10482
182235,60609,24825
182236,60610,5087
182237,60610,32280
182238,60610,14258
182239,60610,7898
182240,60610,34561
182241,60611,53452
182242,60611,48286
182243,60611,59942
182244,60612,16178
182245,60612,53283
182246,60612,44720
182247,60612,41080
182248,60612,28076
182249,60613,57832
182250,60613,609
182251,60614,40843
182252,60614,53840
182253,60614,58588
182254,60614,14293
182255,60614,12415
182256,60615,34859
182257,60615,57471
182258,60615,28877
182259,60615,37561
182260,60615,37902
182261,60616,56470
182262,60616,52399
182263,60616,23710
182264,60616,59757
182265,60617,40809
182266,60618,24768
182267,60618,9816
182268,60619,63
182269,60619,10348
182270,60619,26316
182271,60620,1327
182272,60620,19600
182273,60620,28223
182274,60620,4092
182275,60620,57929
182276,60621,14419
182277,60621,14110
182278,60621,52138
182279,60621,2593
182280,60622,11928
182281,60623,52716
182282,60624,50750
182283,60624,58197
182284,60624,2177
182285,60624,56250
182286,60624,18287
182287,60625,36993
182288,60625,26347
182289,60626,59545
182290,60626,20155
182291,60626,53599
182292,60626,34682
182293,60626,41483
182294,60627,56211
182295,60627,14062
182296,60628,44720
182297,60628,52021
182298,60628,53986
182299,60628,43023
182300,60628,43587
182301,60629,3002
182302,60629,17294
182303,60629,20341
182304,60629,2746
182305,60629,27074
182306,60630,42676
182307,60630,21263
182308,60630,31160
182309,60630,39677
182310,60631,52935
182311,60631,25063
182312,60631,31775
182313,60632,6077
182314,60632,11976
182315,60633,49542
182316,60634,58184
182317,60634,30301
182318,60634,52983
182319,60634,28614
182320,60635,7908
182321,60636,27884
182322,60637,21918
182323,60637,52158
182324,60638,50484
182325,60638,41465
182326,60638,40798
182327,60638,28634
182328,60639,56548
182329,60639,58258
182330,60639,8405
182331,60639,51084
182332,60640,53693
182333,60640,35660
182334,60640,46836
182335,60640,2070
182336,60640,31774
182337,60641,56534
182338,60641,25288
182339,60641,50694
182340,60642,30078
182341,60642,14968
182342,60642,51058
182343,60643,10817
182344,60643,3691
182345,60644,17445
182346,60644,35489
182347,60645,57205
182348,60646,22996
182349,60646,31020
182350,60646,40283
182351,60646,54674
182352,60646,27450
182353,60647,45092
182354,60647,46473
182355,60647,43490
182356,60648,47181
182357,60648,1729
182358,60648,47485
182359,60648,16632
182360,60649,357
182361,60649,32489
182362,60649,44849
182363,60649,15124
182364,60650,16729
182365,60650,54701
182366,60650,25503
182367,60650,9571
182368,60651,23124
182369,60651,17449
182370,60651,49378
182371,60651,47316
182372,60651,50476
182373,60652,39231
182374,60652,5801
182375,60653,43775
182376,60653,2737
182377,60653,22293
182378,60653,13827
182379,60653,45597
182380,60654,25604
182381,60654,10560
182382,60654,56525
182383,60654,19812
182384,60654,58153
182385,60655,13025
182386,60655,41554
182387,60655,51681
182388,60655,26515
182389,60656,34711
182390,60656,47532
182391,60656,38475
182392,60656,51778
182393,60657,39637
182394,60657,1959
182395,60657,53730
182396,60658,57835
182397,60658,44892
182398,60658,39264
182399,60658,22407
182400,60658,22601
182401,60659,9491
182402,60659,56110
182403,60659,34664
182404,60659,9476
182405,60660,22787
182406,60660,53994
182407,60660,42343
182408,60660,36146
182409,60660,50831
182410,60661,23042
182411,60662,39350
182412,60662,37705
182413,60663,19530
182414,60663,31609
182415,60663,56162
182416,60663,44512
182417,60663,54719
182418,60664,27787
182419,60664,24314
182420,60665,5655
182421,60665,15412
182422,60665,4723
182423,60666,49089
182424,60666,16793
182425,60666,52302
182426,60667,19246
182427,60667,37785
182428,60667,28269
182429,60667,38330
182430,60668,45533
182431,60668,24243
182432,60668,41890
182433,60668,19368
182434,60669,34401
182435,60669,17760
182436,60669,58647
182437,60670,20164
182438,60670,53973
182439,60670,10984
182440,60670,41232
182441,60671,46961
182442,60671,20372
182443,60671,33353
182444,60672,36556
182445,60673,26536
182446,60673,34307
182447,60673,509
182448,60674,21584
182449,60674,43912
182450,60674,28483
182451,60675,16711
182452,60675,19024
182453,60675,14608
182454,60675,2797
182455,60675,48404
182456,60676,2719
182457,60676,23442
182458,60676,42481
182459,60677,36537
182460,60677,20558
182461,60678,52395
182462,60679,32440
182463,60679,20784
182464,60679,33884
182465,60679,14626
182466,60679,3583
182467,60680,56145
182468,60680,39992
182469,60680,59602
182470,60680,5373
182471,60681,49110
182472,60681,4631
182473,60681,47038
182474,60681,42046
182475,60681,2006
182476,60682,32955
182477,60682,183
182478,60683,13001
182479,60683,4462
182480,60683,5936
182481,60683,56119
182482,60684,47483
182483,60685,31821
182484,60685,30825
182485,60685,9384
182486,60685,56232
182487,60686,20849
182488,60686,7126
182489,60686,20235
182490,60686,46810
182491,60686,13539
182492,60687,25095
182493,60687,56634
182494,60687,8563
182495,60688,18307
182496,60688,13548
182497,60688,26266
182498,60688,15063
182499,60688,32614
182500,60689,8524
182501,60690,15274
182502,60690,49064
182503,60690,4204
182504,60690,35646
182505,60690,3454
182506,60691,9874
182507,60691,38175
182508,60691,34269
182509,60691,54703
182510,60692,7766
182511,60693,38700
182512,60693,48146
182513,60693,26935
182514,60693,18027
182515,60694,45872
182516,60694,9431
182517,60694,6122
182518,60694,58388
182519,60694,58389
182520,60695,44000
182521,60695,53784
182522,60696,2546
182523,60696,33982
182524,60697,21844
182525,60697,11526
182526,60697,23283
182527,60697,1006
182528,60698,29353
182529,60698,10584
182530,60698,18834
182531,60698,35864
182532,60699,54131
182533,60699,20834
182534,60699,9467
182535,60699,37835
182536,60699,47044
182537,60700,38647
182538,60701,343
182539,60701,51611
182540,60701,35053
182541,60701,19217
182542,60702,36322
182543,60702,39642
182544,60702,17769
182545,60702,56989
182546,60702,40984
182547,60703,5014
182548,60703,24828
182549,60703,41902
182550,60703,35453
182551,60703,27628
182552,60704,9629
182553,60704,59506
182554,60704,58582
182555,60705,25790
182556,60705,36303
182557,60705,30303
182558,60705,50774
182559,60705,46629
182560,60706,31765
182561,60706,45297
182562,60707,46577
182563,60707,51299
182564,60708,55096
182565,60708,25905
182566,60709,24640
182567,60709,7720
182568,60710,34496
182569,60710,2272
182570,60710,44183
182571,60710,57913
182572,60711,26295
182573,60711,32523
182574,60711,52927
182575,60711,43105
182576,60711,6437
182577,60712,20492
182578,60712,15370
182579,60712,3684
182580,60712,5612
182581,60713,43679
182582,60713,43565
182583,60713,12275
182584,60714,9819
182585,60714,30104
182586,60714,28804
182587,60714,6268
182588,60715,9215
182589,60715,30605
182590,60715,49872
182591,60716,7411
182592,60717,25101
182593,60718,11308
182594,60718,803
182595,60719,17536
182596,60719,28678
182597,60720,3373
182598,60721,35138
182599,60721,53208
182600,60721,25750
182601,60721,26499
182602,60721,125
182603,60722,28630
182604,60722,53974
182605,60722,52633
182606,60723,57567
182607,60723,19668
182608,60723,4522
182609,60723,58317
182610,60724,40006
182611,60724,28423
182612,60725,6731
182613,60725,31953
182614,60725,51381
182615,60725,53763
182616,60726,13397
182617,60726,21852
182618,60726,400
182619,60726,4101
182620,60727,32189
182621,60727,27856
182622,60728,15143
182623,60728,34710
182624,60728,39381
182625,60729,38060
182626,60729,37303
182627,60730,5537
182628,60730,40227
182629,60730,57206
182630,60731,3412
182631,60731,36905
182632,60731,57507
182633,60731,38470
182634,60731,18763
182635,60732,41090
182636,60732,42430
182637,60732,27167
182638,60732,4623
182639,60732,43256
182640,60733,16412
182641,60733,49233
182642,60733,40901
182643,60733,55476
182644,60733,41959
182645,60734,11261
182646,60734,36926
182647,60734,47678
182648,60734,13635
182649,60735,20116
182650,60735,30180
182651,60735,28174
182652,60735,21407
182653,60736,11814
182654,60736,57496
182655,60736,23027
182656,60736,24489
182657,60736,19584
182658,60737,17919
182659,60737,53816
182660,60737,5153
182661,60738,40972
182662,60738,44145
182663,60738,22226
182664,60738,45591
182665,60739,37726
182666,60739,13970
182667,60740,56718
182668,60740,42757
182669,60740,16086
182670,60740,12165
182671,60741,30646
182672,60741,58912
182673,60741,38423
182674,60741,33263
182675,60741,15338
182676,60742,38979
182677,60742,17890
182678,60743,12226
182679,60743,20082
182680,60743,25080
182681,60743,18997
182682,60744,15529
182683,60744,57939
182684,60744,11559
182685,60745,37500
182686,60745,55130
182687,60745,14280
182688,60745,13734
182689,60745,33293
182690,60746,32893
182691,60746,15226
182692,60746,38658
182693,60746,31825
182694,60747,20148
182695,60747,8322
182696,60747,8850
182697,60747,40528
182698,60747,5992
182699,60748,19843
182700,60748,45334
182701,60748,54476
182702,60749,7956
182703,60749,12012
182704,60749,16422
182705,60749,5550
182706,60749,32554
182707,60750,15803
182708,60750,47896
182709,60750,7316
182710,60750,41890
182711,60750,48047
182712,60751,58685
182713,60751,55819
182714,60752,51094
182715,60752,28398
182716,60753,32067
182717,60753,17595
182718,60753,15480
182719,60754,26099
182720,60755,20185
182721,60755,58740
182722,60755,33579
182723,60756,17056
182724,60756,12719
182725,60756,12682
182726,60756,36492
182727,60757,41665
182728,60758,30795
182729,60758,2864
182730,60759,47723
182731,60759,41027
182732,60759,47408
182733,60759,41599
182734,60760,52914
182735,60760,36568
182736,60760,35704
182737,60761,41561
182738,60761,48095
182739,60761,39455
182740,60761,33380
182741,60761,18072
182742,60762,51544
182743,60763,46105
182744,60763,36612
182745,60763,22443
182746,60763,28023
182747,60764,55156
182748,60764,4077
182749,60764,51049
182750,60764,5373
182751,60764,33013
182752,60765,39332
182753,60765,32369
