,ID,Nazwa,Numer_seryjny,Rodzaj
30368,30368,Radiostacja nasobna,7VM67NE86UY2M0DCY,srodki_lacznosci
30369,30369,Radiostacja nasobna,64SSAGTP9CDF4GV9V,srodki_lacznosci
30370,30370,Glock 17,P6RB9R8K0936H4R87,bron
30371,30371,Radiostacja nasobna,RA89RSZ573GG4WSHJ,srodki_lacznosci
30372,30372,Kajdanki,Y2LNBNP74G26M5UV2,inne
30373,30373,Kajdanki,FRSHWWF957NU7AGDD,inne
30374,30374,Radiostacja nasobna,C1Y4DM896XGNYAK13,srodki_lacznosci
30375,30375,Tonfa,FAR3HNV211T4MA5AT,bron
30376,30376,Terminal Bluebird,NB53LBUL00Y17ZN1Y,srodki_lacznosci
30377,30377,Volkswagen Crafter,9Y3K1MX48GJXWY8C9,pojazd
30378,30378,Terminal Bluebird,01JES9LF0M6GRUS5H,srodki_lacznosci
30379,30379,Latarka taktyczna,2PZPE96FXV350DBWH,inne
30380,30380,BMW serii 3,ZZ90S7ZN0X7JNGMGP,pojazd
30381,30381,Terminal Bluebird,DWH6BDY04MZ42YEY1,srodki_lacznosci
30382,30382,Hyundai Tucson,K89VU6VL5TFD4LRVY,pojazd
30383,30383,Terminal Bluebird,REVBFE4MXMGZRGYCD,srodki_lacznosci
30384,30384,Terminal Bluebird,Y4CX9L9K26KUYC8SB,srodki_lacznosci
30385,30385,Glock 19,ZU8J2FR4XMYF58Z92,bron
30386,30386,Terminal Bluebird,K4CJ9NL850DH50AAT,srodki_lacznosci
30387,30387,Skoda Superb,TURP15DE2ZGVKN7VY,pojazd
30388,30388,H&K G36,NF5VR8EP4LY6VZ6BL,bron
30389,30389,Kamizelka kuloodporna,ZK30ZBJT4CCKVEZDN,inne
30390,30390,Terminal Bluebird,AD2PL0NSXY468JWB4,srodki_lacznosci
30391,30391,Kajdanki,PRTG7RXG2ZE33WHYL,inne
30392,30392,Terminal Bluebird,L88FB75H1VYZ299SX,srodki_lacznosci
30393,30393,Hyundai Tucson,64JKLC8T18FJC8AP3,pojazd
30394,30394,Radiostacja nasobna,XXR5UPH38HA8MUW3W,srodki_lacznosci
30395,30395,Radiostacja nasobna,XP24XCCSX3GU96PTR,srodki_lacznosci
30396,30396,Glock 17,LWYTCUC20S4SXU0TH,bron
30397,30397,Terminal Bluebird,TBCH7Y2M57LW75B08,srodki_lacznosci
30398,30398,H&K MP5A3,F33K6PNZX6SUKCN8L,bron
30399,30399,Radiostacja nasobna,FJLRJD451ETHGYCZG,srodki_lacznosci
30400,30400,Volkswagen Transporter,DBKCBXEE0YAND433N,pojazd
30401,30401,Urzadzenie do detekcji narkotykow AlereTM DDS 2,PLGMJCWX0UG015D0W,inne
30402,30402,Beretta APX,0G2EX57Y6ASWX25DL,bron
30403,30403,Skoda Superb,45179K3S9YFWZWYCM,pojazd
30404,30404,Opel Crossland X,4PHD171TXNF20JXY7,pojazd
30405,30405,Glock 19,UE4F3XYK9DVV2BUDN,bron
30406,30406,Sako TRG-21,YZU6MKTP6D091KY4M,bron
30407,30407,H&K G36,2U0G34G71S35940RN,bron
30408,30408,Terminal Bluebird,486E5MPM7NKUR5UFV,srodki_lacznosci
30409,30409,Radiostacja nasobna,PKWDSCTW2HFLKM929,srodki_lacznosci
30410,30410,Urzadzenie do detekcji narkotykow AlereTM DDS 2,XK3NRZ0Y52Y6YZ1HN,inne
30411,30411,Terminal Bluebird,GB4P0W0X4EMAA9ZKC,srodki_lacznosci
30412,30412,Opel Crossland X,8VJMA6K91TE4UZE2E,pojazd
30413,30413,Tonfa,5PXE5W6F5SDMJHBD1,bron
30414,30414,Radiostacja nasobna,MFK8792Z86LXZB84K,srodki_lacznosci
30415,30415,Tonfa,PF9ZUAAGXWVLVYT9S,bron
30416,30416,Tonfa,8C7AP2UY2UG34NJXF,bron
30417,30417,Hyundai Tucson,3WDYM90W5MFMZAUVV,pojazd
30418,30418,Hyundai Tucson,8G3KLJ0P0XYS51HGZ,pojazd
30419,30419,Hyundai Tucson,H1ZBD19Z8C5HKW9EG,pojazd
30420,30420,Kia Ceed III,ATNFWJE51YSJPW8XF,pojazd
30421,30421,Radiostacja nasobna,6YTA7BP06442N46BV,srodki_lacznosci
30422,30422,Hyundai Tucson,WB6FFA0840B8LS9UC,pojazd
30423,30423,Skoda Superb,N5YSHTUJ54422PHG8,pojazd
30424,30424,Glock 26,RM1KMJ1N433UG9BV1,bron
30425,30425,H&K MP5A3,TW8TRAKS07CXG7J1T,bron
30426,30426,Tonfa,FZHMKP1Z40A3Y97S5,bron
30427,30427,Glock 26,9B8HDGXN4MB6W0K61,bron
30428,30428,Terminal Bluebird,N5BTA05X7F6X6Y1AH,srodki_lacznosci
30429,30429,Radiostacja nasobna,AXJG40XLX9METJW13,srodki_lacznosci
30430,30430,H&K MP5A3,7DY2U8H674LPZY813,bron
30431,30431,Terminal Bluebird,XND40D3D206WK1ZP4,srodki_lacznosci
30432,30432,Beretta APX,GTT1W32J9VU40YM1L,bron
30433,30433,Glock 26,Z1RBTNV6XWDKW8A5S,bron
30434,30434,Walther P99,ZMASWXNC03TWT62T2,bron
30435,30435,Walther P99,284L12ZR44DTATGRL,bron
30436,30436,HK UMP,VBGD5N5S2F9RKF0RG,bron
30437,30437,Skoda Superb,96SWXYB9816X7J74D,pojazd
30438,30438,BMW serii 3,L6XLZT6D29RJSCLTP,pojazd
30439,30439,Skoda Superb,C36JAEDM183JT5R9J,pojazd
30440,30440,H&K G36,KF7K7M5N60UGHBKL7,bron
30441,30441,Terminal Bluebird,W43G7ES76ZBCDT57J,srodki_lacznosci
30442,30442,Glock 19,RGPL8CUKXW9ZB5LPV,bron
30443,30443,Radiostacja nasobna,536BTULD2JPY00T31,srodki_lacznosci
30444,30444,Apteczka taktyczna,9TLCG2MH18078RZAT,inne
30445,30445,Glock 17,8VR0D62V4LS1FXHX9,bron
30446,30446,Radiostacja nasobna,14564KBM4NVEHUX45,srodki_lacznosci
30447,30447,Volkswagen Crafter,6P0HL51R9B1YM3SEH,pojazd
30448,30448,Terminal Bluebird,6RMNFEL44GC716WSM,srodki_lacznosci
30449,30449,Radiostacja nasobna,45KV5NC865MYNWHPM,srodki_lacznosci
30450,30450,BMW serii 3,U4T75KLJ4F01MS4KR,pojazd
30451,30451,HK UMP,CBXXZH1Z35CCFXHV6,bron
30452,30452,Terminal Bluebird,DY6HE4CR7XDD8WDWD,srodki_lacznosci
30453,30453,Volkswagen Crafter,NH4M1JPYXETUHSB77,pojazd
30454,30454,Terminal Bluebird,MLMVBJ551GBUUDHTV,srodki_lacznosci
30455,30455,Radiostacja nasobna,C8YN7UHC6SDME06BX,srodki_lacznosci
30456,30456,Radiostacja nasobna,F74DUT758VCEPDF0L,srodki_lacznosci
30457,30457,Glauberyt PM-98,FWRUD2M7X567UWEU1,bron
30458,30458,Volkswagen Crafter,66F810FF8KJS4LCEF,pojazd
30459,30459,Toyota Corolla,7TT99NY15FDRJAERN,pojazd
30460,30460,Tonfa,3ZTPHMDS5K9ZVE95Z,bron
30461,30461,Glock 26,2ALM291U5B43Y6LT8,bron
30462,30462,Glock 26,DE4T4MUA0A93AGUZG,bron
30463,30463,Hyundai Tucson,NUU7F2ZC1NEHVSZBA,pojazd
30464,30464,H&K MP5A3,KT7L4CWU9D99W3GW5,bron
30465,30465,Terminal Bluebird,MV77SNUU1TPLUMHXG,srodki_lacznosci
30466,30466,Kia Ceed III,G773YA0373ATD8AA8,pojazd
30467,30467,Kamizelka kuloodporna,9V5BMXGB13WSAD41W,inne
30468,30468,H&K G36,XBBXYUXN247E16YWS,bron
30469,30469,Radiostacja nasobna,P2L0EW9A4WFX39C1L,srodki_lacznosci
30470,30470,Terminal Bluebird,Y0CAGC9235Y3LHP9Y,srodki_lacznosci
30471,30471,Urzadzenie do detekcji narkotykow AlereTM DDS 2,PXBE9KNP759UXDPY6,inne
30472,30472,Radiostacja nasobna,303TJEV1X61PJF6AK,srodki_lacznosci
30473,30473,Terminal Bluebird,3468W8JE184YG4GEG,srodki_lacznosci
30474,30474,Glauberyt PM-98,2F578M7H17RK93G1D,bron
30475,30475,Terminal Bluebird,NYBB5GVP97VV0AH63,srodki_lacznosci
30476,30476,Terminal Bluebird,MP4REH7A7YTEPHGJZ,srodki_lacznosci
30477,30477,Terminal Bluebird,AH0CN7254EFU7XYJ2,srodki_lacznosci
30478,30478,Radiostacja nasobna,ZYXYGYBFXUJZCD2UX,srodki_lacznosci
30479,30479,Urzadzenie do detekcji narkotykow AlereTM DDS 2,NUT9Y4MJ8D37X6DH6,inne
30480,30480,BMW serii 3,7RWTVHWH47F2UHGBP,pojazd
30481,30481,Apteczka taktyczna,7G3V1PY11GWLGYEJ8,inne
30482,30482,Glock 19,R7AYX2WG0WVWTZ0G7,bron
30483,30483,H&K G36,SVWWVU805HNB16R1A,bron
30484,30484,Skoda Superb,E967K5J837FHTSRS2,pojazd
30485,30485,Latarka taktyczna,LA8L26GF1XNX7RUHF,inne
30486,30486,Terminal Bluebird,BUF49LAA91448L4E4,srodki_lacznosci
30487,30487,Radiostacja nasobna,V44RXU1A6ACC2040V,srodki_lacznosci
30488,30488,Kia Ceed III,4CLR75FU89RR5Z8UW,pojazd
30489,30489,Glock 19,CES6JG0S77FLU46FL,bron
30490,30490,Latarka taktyczna,WTG2YM370LLF3YRBC,inne
30491,30491,Urzadzenie do detekcji narkotykow AlereTM DDS 2,W2U4BYWW5Y0742J36,inne
30492,30492,Radiostacja nasobna,UJ8GL09W2FB4FEUFB,srodki_lacznosci
30493,30493,Sako TRG-21,FK04AFW69UV1HBJ2F,bron
30494,30494,Kia Ceed III,9VVVUWV65U1CYGNLA,pojazd
30495,30495,Beretta APX,1U4K0DHS3BWXK0MYS,bron
30496,30496,Terminal Bluebird,4AWB96M84Z4PU8FB8,srodki_lacznosci
30497,30497,Kamizelka kuloodporna,3SH4P8G8282R48V70,inne
30498,30498,Beretta APX,XXJWYNN34S5UKEPJR,bron
30499,30499,Kamizelka kuloodporna,5E6N8WD11THMUEDMU,inne
30500,30500,Alkomat AlcoQuant 6020,Z64D9TDZ99JLBV0EM,inne
30501,30501,BMW serii 3,T10NGD9M3ERD5AXMX,pojazd
30502,30502,BMW serii 3,1VLUZ0RP57YK5LSM6,pojazd
30503,30503,H&K G36,4ZAZJ78J13F9L6D9K,bron
30504,30504,Radiostacja nasobna,E3F49LJS1ECNZ2PYB,srodki_lacznosci
30505,30505,Tonfa,RYMX7PUN9C3A3NG9N,bron
30506,30506,Volkswagen Transporter,E63GXLXX470PVF1ZR,pojazd
30507,30507,Sako TRG-21,8A0514KG7P6B3LB4C,bron
30508,30508,Terminal Bluebird,NWRYPWZ0152GL4A1A,srodki_lacznosci
30509,30509,Urzadzenie do detekcji narkotykow AlereTM DDS 2,3WKH90YR7Z8ZERDPN,inne
30510,30510,HK UMP,88MDUNRT1XPP6E7KW,bron
30511,30511,Kia Ceed III,GPC3NB143SFX2Y51G,pojazd
30512,30512,Terminal Bluebird,P3WKTM8S5G96THGNL,srodki_lacznosci
30513,30513,Urzadzenie do detekcji narkotykow AlereTM DDS 2,P89W1AL571WTSN2EC,inne
30514,30514,Sako TRG-21,VTX57ZX79G3GDWV08,bron
30515,30515,Glock 19,4HDYLWGZ3FW7X4VTP,bron
30516,30516,BMW serii 3,WUBFEEHD4SBZFYG3X,pojazd
30517,30517,Hyundai Tucson,3Y55CT1N9NUN0JM13,pojazd
30518,30518,Walther P99,X6TRE27X6RCD8R3WZ,bron
30519,30519,Alkomat AlcoQuant 6020,5HH966KZ1LZ7YJWRZ,inne
30520,30520,Glauberyt PM-98,F7VBB4ZK7LJZLXP60,bron
30521,30521,Radiostacja nasobna,1LTK48P87X45M5TTW,srodki_lacznosci
30522,30522,H&K G36,CD6UCYC50EHVCLLPU,bron
30523,30523,Opel Crossland X,BNJ70AN21NCTBCDEP,pojazd
30524,30524,Kajdanki,0CC3XCVS0KC8DUABA,inne
30525,30525,Glauberyt PM-98,EBXNYVMA49P4VC0R5,bron
30526,30526,Urzadzenie do detekcji narkotykow AlereTM DDS 2,H4HW34F450651X67U,inne
30527,30527,Glock 17,CW8LSUX68ZBE4SFAN,bron
30528,30528,Beretta APX,2SVCP6901UETLCPXA,bron
30529,30529,Latarka taktyczna,7WH1XZ4328W20XGST,inne
30530,30530,Toyota Corolla,9UM1U4F22SXYA6CAL,pojazd
30531,30531,Alkomat AlcoQuant 6020,387WF9BH8LYU5TKJ4,inne
30532,30532,HK UMP,BFYZBZ0B7S1SZ267K,bron
30533,30533,Apteczka taktyczna,8XNN70JP22Z2T3RVD,inne
30534,30534,Kajdanki,6ET90FV09LTPUVHC4,inne
30535,30535,Radiostacja nasobna,M4HDCW5T7RK682UA0,srodki_lacznosci
30536,30536,Skoda Superb,YVALV6AS9JE4KRG1H,pojazd
30537,30537,Terminal Bluebird,LF75VHCJ45N9MJ1W4,srodki_lacznosci
30538,30538,Terminal Bluebird,LTWVRK5K8CB3E1SR2,srodki_lacznosci
30539,30539,Radiostacja nasobna,CFMBPFEP3WYZ32RKV,srodki_lacznosci
30540,30540,Terminal Bluebird,YN3NXHTK7VXPX5VHE,srodki_lacznosci
30541,30541,Radiostacja nasobna,THRURU0U8965F9XLF,srodki_lacznosci
30542,30542,Urzadzenie do detekcji narkotykow AlereTM DDS 2,MKFRABLJ87962PZC2,inne
30543,30543,Terminal Bluebird,PL9EZ4P092V5YR5Y6,srodki_lacznosci
30544,30544,Skoda Superb,SPX3P0XH4CE5E0A13,pojazd
30545,30545,Volkswagen Crafter,YX3Y0EKN0SA9NYU3Y,pojazd
30546,30546,Latarka taktyczna,A9HC40US0J0A0R315,inne
30547,30547,Toyota Corolla,PLWALNM2XSAJ6MR1C,pojazd
30548,30548,BMW serii 3,M8D4F9SM0S95VTY14,pojazd
30549,30549,Kia Ceed III,Z10ME7KK71AMJAJE5,pojazd
30550,30550,Glock 19,WB5LEN562CCDUKUZU,bron
30551,30551,Terminal Bluebird,V5ZTBA4H7LRXTXY4X,srodki_lacznosci
30552,30552,BMW serii 3,0X6DJRU873FBEAVKZ,pojazd
30553,30553,Terminal Bluebird,M5ATE9459YUA0EPUX,srodki_lacznosci
30554,30554,Terminal Bluebird,UV10ZWP113ZDR5PCG,srodki_lacznosci
30555,30555,Hyundai Tucson,31781KVA7MMU3KWCS,pojazd
30556,30556,H&K MP5A3,BT12DH079NGNCHGD4,bron
30557,30557,Latarka taktyczna,1J1XGA4DXYLBV8F3P,inne
30558,30558,Apteczka taktyczna,JTE0HNFY2HXMSZSCP,inne
30559,30559,Glock 19,JZZG6NES27MXDGUE6,bron
30560,30560,Kia Ceed III,SZ5BJ7C367SMXSCGD,pojazd
30561,30561,Radiostacja nasobna,XEKBG0937ZY97TKDT,srodki_lacznosci
30562,30562,H&K G36,583AKD06753TVMR8B,bron
30563,30563,Terminal Bluebird,YCEG1WL077UDRX1S7,srodki_lacznosci
30564,30564,Hyundai Tucson,7RD7T91T5H8TJP0FJ,pojazd
30565,30565,Radiostacja nasobna,3VBCME3V0GPUL3TM4,srodki_lacznosci
30566,30566,Apteczka taktyczna,3FMSJESP7XB8YPTFC,inne
30567,30567,Kamizelka kuloodporna,6FLY9A1H7A9A0U5B0,inne
30568,30568,Radiostacja nasobna,G679WJNR73YCDRP8F,srodki_lacznosci
30569,30569,Urzadzenie do detekcji narkotykow AlereTM DDS 2,KXGNEEW68M263EXCA,inne
30570,30570,Latarka taktyczna,316EDSY109P7J848L,inne
30571,30571,Glauberyt PM-98,5WN7ZCU72B5TDXD5G,bron
30572,30572,Radiostacja nasobna,T02SBYA85168SVFBC,srodki_lacznosci
30573,30573,Radiostacja nasobna,62A4DHM55240UP49D,srodki_lacznosci
30574,30574,Radiostacja nasobna,NZ9DP0LKXC27XUSJN,srodki_lacznosci
30575,30575,Walther P99,2LA6NMM8X9FP5K4FY,bron
30576,30576,Sako TRG-21,42SGT2GN0W6CDHUB6,bron
30577,30577,Tonfa,APRR7ZZ67MML12CDR,bron
30578,30578,Toyota Corolla,TM8ZUMG661BD1CKHY,pojazd
30579,30579,Apteczka taktyczna,31E53PJS5S98FX8RT,inne
30580,30580,Alkomat AlcoQuant 6020,2RGHU3MF5L3NTYVXC,inne
30581,30581,Terminal Bluebird,ASB2DK79XM6XWECU9,srodki_lacznosci
30582,30582,Radiostacja nasobna,GXD5BC3P2RY5ZP92H,srodki_lacznosci
30583,30583,Alkomat AlcoQuant 6020,BPNRL63S91WJEHEDE,inne
30584,30584,Radiostacja nasobna,FNSVNCC012HVXC4NS,srodki_lacznosci
30585,30585,Skoda Superb,N038AY7PXKA7HU4DG,pojazd
30586,30586,Glock 19,ZDVYTYJU78KCA0SHD,bron
30587,30587,Hyundai Tucson,CGK59WPEX9J3K7DB5,pojazd
30588,30588,Kamizelka kuloodporna,4U1YHED87DJAYYPF5,inne
30589,30589,Glauberyt PM-98,HA46XJF29KN8F322H,bron
30590,30590,Opel Crossland X,MF03Z2VD012MFF147,pojazd
30591,30591,Skoda Superb,UJ08TZB20LHSVZ3J2,pojazd
30592,30592,Terminal Bluebird,4665W1B45GYCU7L61,srodki_lacznosci
30593,30593,Volkswagen Transporter,0EHFXETTX11JRMJWT,pojazd
30594,30594,Latarka taktyczna,TEVHCT020E4K3AJWA,inne
30595,30595,Terminal Bluebird,2VKUV4U26JK28AZ8U,srodki_lacznosci
30596,30596,Toyota Corolla,11ZT8RVR6JNRKF9FC,pojazd
30597,30597,Terminal Bluebird,8DP2KTS44L6W1CRBS,srodki_lacznosci
30598,30598,Kajdanki,72CK1CH53DHNA5F0E,inne
30599,30599,BMW serii 3,S70WMLSH4NTJDLG58,pojazd
30600,30600,Radiostacja nasobna,PSGYGAFP9VRWC9F3L,srodki_lacznosci
30601,30601,Terminal Bluebird,249N35077YVGEXRBX,srodki_lacznosci
30602,30602,Terminal Bluebird,ET08G16S7CTTBN3YT,srodki_lacznosci
30603,30603,Latarka taktyczna,90B3ZFLA35EJJ3PTX,inne
30604,30604,Kajdanki,AXXA23YP0ESLD9TCC,inne
30605,30605,Kajdanki,CMG255PG6TR3NGDR3,inne
30606,30606,Opel Crossland X,1UZXW03N56G35YVB1,pojazd
30607,30607,Latarka taktyczna,HBYV77GL5RJJ8N3UM,inne
30608,30608,Radiostacja nasobna,6ANFJR9WXK7BFZVCT,srodki_lacznosci
30609,30609,Radiostacja nasobna,USKVHTBU5P2VV7RM3,srodki_lacznosci
30610,30610,Urzadzenie do detekcji narkotykow AlereTM DDS 2,5M5HSUNJ51FLUDE3L,inne
30611,30611,Apteczka taktyczna,8K2MDF3L67F9ZMB5L,inne
30612,30612,Urzadzenie do detekcji narkotykow AlereTM DDS 2,R48PHC8T0BGSSEX03,inne
30613,30613,Kamizelka kuloodporna,2UPEHWR29LYXB5S9Y,inne
30614,30614,Glock 17,7MWPC18Y8A995MRX4,bron
30615,30615,Glock 17,P83NFECC38SBVENB4,bron
30616,30616,Opel Crossland X,7XRBHADR3EBKPGW1L,pojazd
30617,30617,BMW serii 3,EXBN2L683M9NXE4FU,pojazd
30618,30618,Glock 17,E46M215P961UP9DT5,bron
30619,30619,Radiostacja nasobna,55TGL3M114FAFP3HN,srodki_lacznosci
30620,30620,Volkswagen Crafter,89VXTGD39N6KRLM8P,pojazd
30621,30621,Hyundai Tucson,76B7JKLK1HWT46PLT,pojazd
30622,30622,Beretta APX,TYR07NB43LHUM778X,bron
30623,30623,Terminal Bluebird,MBYBC5BY8E4D8DMF2,srodki_lacznosci
30624,30624,Urzadzenie do detekcji narkotykow AlereTM DDS 2,GT67VA362MYSY6RVC,inne
30625,30625,Terminal Bluebird,CAKHULRV8F9XLZYWL,srodki_lacznosci
30626,30626,Volkswagen Crafter,AP5RNEUH185SVDR12,pojazd
30627,30627,Opel Crossland X,B9DU58J113499TSD9,pojazd
30628,30628,Tonfa,H05XXZXG5YB47BFH8,bron
30629,30629,Terminal Bluebird,VR0JUX7Z40Z4HE1J2,srodki_lacznosci
30630,30630,Alkomat AlcoQuant 6020,ET5W11U593JFMKPCH,inne
30631,30631,Kia Ceed III,LB8570LP221J5TND9,pojazd
30632,30632,Toyota Corolla,LEBAL6F6XD45RTWWX,pojazd
30633,30633,Terminal Bluebird,G701FM949VS3RFUA8,srodki_lacznosci
30634,30634,Terminal Bluebird,L2T6UNKZXKZ30DHSK,srodki_lacznosci
30635,30635,Skoda Superb,9H2WEKWN70JCGMFBA,pojazd
30636,30636,Sako TRG-21,VK00A4HG3KZHD6XZV,bron
30637,30637,Kajdanki,3JBC8FS47MKW8FZL6,inne
30638,30638,Urzadzenie do detekcji narkotykow AlereTM DDS 2,97P41YSZ1GU5V64DL,inne
30639,30639,Hyundai Tucson,380VTHMC81BNN3VTG,pojazd
30640,30640,Radiostacja nasobna,AXZ0SK0P9BPLFS1EC,srodki_lacznosci
30641,30641,Alkomat AlcoQuant 6020,GBY24R840RRYVUPSD,inne
30642,30642,Glock 26,MFWV51MK3E0ND0KGP,bron
30643,30643,Kia Ceed III,6BV8N8DY6WUW814XD,pojazd
30644,30644,Terminal Bluebird,KRXF6E2E9VHTTL52H,srodki_lacznosci
30645,30645,Volkswagen Transporter,VR4S1BZY26JMKHF4D,pojazd
30646,30646,Toyota Corolla,04KBMKDK6PPM6GPBC,pojazd
30647,30647,Radiostacja nasobna,HRPKKRWU3C3MKH9BS,srodki_lacznosci
30648,30648,Beretta APX,4K6UNGWE1E4TEZ407,bron
30649,30649,Urzadzenie do detekcji narkotykow AlereTM DDS 2,LAFRVME66AHSBLJ4P,inne
30650,30650,Radiostacja nasobna,G65WVPYW35CY0C9U1,srodki_lacznosci
30651,30651,Radiostacja nasobna,ZVJYASLP6PJJ3KKTZ,srodki_lacznosci
30652,30652,Apteczka taktyczna,CA128WRC7R5R6GF5M,inne
30653,30653,Kamizelka kuloodporna,D22M0U1F3NYG79UZX,inne
30654,30654,Radiostacja nasobna,SF9Z52RPX8XVC4YHV,srodki_lacznosci
30655,30655,Beretta APX,7VZRMRWR07XAM6UB1,bron
30656,30656,Radiostacja nasobna,9ANAL2M58C6BLLPRK,srodki_lacznosci
30657,30657,Skoda Superb,FGG8EA1D9BZ6B7G1T,pojazd
30658,30658,Beretta APX,LDDXX4RA104NGMG6N,bron
30659,30659,Kajdanki,CXR0MFJ945SE2VYGH,inne
30660,30660,Terminal Bluebird,CF3RN1RD1ZA55MYGB,srodki_lacznosci
30661,30661,Radiostacja nasobna,WGABT0FC6662MSGU6,srodki_lacznosci
30662,30662,Urzadzenie do detekcji narkotykow AlereTM DDS 2,Y6N5MCAB0VHPGJ8AP,inne
30663,30663,Terminal Bluebird,WZK4EEM6X2P1GHGZU,srodki_lacznosci
30664,30664,Glock 17,PLC7SVVX0ZDL8M4FS,bron
30665,30665,Opel Crossland X,A21PU0LEXJMD9FY9B,pojazd
30666,30666,Latarka taktyczna,WCVMKMFU72HCV9216,inne
30667,30667,Volkswagen Transporter,P5YB9TT82ATSUZU1H,pojazd
30668,30668,Sako TRG-21,FSTN797C24U1LRA5K,bron
30669,30669,Radiostacja nasobna,SN6Z32NL033UX3TXB,srodki_lacznosci
30670,30670,H&K MP5A3,CLURKFTK8JKG2DFZS,bron
30671,30671,Urzadzenie do detekcji narkotykow AlereTM DDS 2,F9UEVBZR676ZV28P3,inne
30672,30672,Glock 26,6VGWFFW06XVP2JTKT,bron
30673,30673,Hyundai Tucson,JLVALV87X20F8Z22R,pojazd
30674,30674,Terminal Bluebird,8YZ10DFE99Z7X20B1,srodki_lacznosci
30675,30675,Skoda Superb,TJ38REZ051CU03919,pojazd
30676,30676,Hyundai Tucson,8D0FRYG76N34AA1MF,pojazd
30677,30677,Radiostacja nasobna,BBDYE740719RAWCWT,srodki_lacznosci
30678,30678,Opel Crossland X,281ZJAXE7SX9N39GP,pojazd
30679,30679,BMW serii 3,RFPEPSEN2UMLK936J,pojazd
30680,30680,Hyundai Tucson,J2PS1JVZ8DDSYG1P0,pojazd
30681,30681,Terminal Bluebird,0CK7LVSX0D6YW9GGW,srodki_lacznosci
30682,30682,Volkswagen Crafter,J846M2E998ZR0XK7K,pojazd
30683,30683,Kajdanki,PCCZMY9069KAZ427U,inne
30684,30684,Apteczka taktyczna,5NA7XGEM2YFRSFMMR,inne
30685,30685,Kamizelka kuloodporna,TPKXLS2LXNGL6XVH4,inne
30686,30686,Tonfa,YK0ENXPY572P5BUHE,bron
30687,30687,Kajdanki,WHHSN23J0LGU1TGWX,inne
30688,30688,Glauberyt PM-98,TY40EU0X9S2EUZUGA,bron
30689,30689,Volkswagen Transporter,JSV35J7278XSKNTFK,pojazd
30690,30690,Urzadzenie do detekcji narkotykow AlereTM DDS 2,70YP5HBS89NJB6GV3,inne
30691,30691,Volkswagen Crafter,BSBW5X3S6RUHG1KLU,pojazd
30692,30692,Skoda Superb,5WTB52JH65CYHT31P,pojazd
30693,30693,Terminal Bluebird,D1HFPWY57727U6EYP,srodki_lacznosci
30694,30694,Glauberyt PM-98,8M6M1ZN7XBX40SM0U,bron
30695,30695,Hyundai Tucson,E1P9DZZH6KBE6R1HB,pojazd
30696,30696,Alkomat AlcoQuant 6020,B71LSVRZ12DN4D4LK,inne
30697,30697,Terminal Bluebird,WVT5VDE14A5DF2GKE,srodki_lacznosci
30698,30698,Latarka taktyczna,5KJLWT2L994LSH8FY,inne
30699,30699,H&K MP5A3,DT9D61PV4Z33YZALY,bron
30700,30700,Alkomat AlcoQuant 6020,F3DCX8MT2ZYDYVP5N,inne
30701,30701,BMW serii 3,9JGXNZB77BL8S7K17,pojazd
30702,30702,Radiostacja nasobna,MNU78ZX55SUJ725L7,srodki_lacznosci
30703,30703,Kia Ceed III,Y6DGB1SL4DX9XK0MB,pojazd
30704,30704,Volkswagen Crafter,V0HE75B3X5XJ085MX,pojazd
30705,30705,Apteczka taktyczna,X4EK5XA4X5BFRWRAC,inne
30706,30706,Radiostacja nasobna,4RP2CMSD79D2V5LKV,srodki_lacznosci
30707,30707,BMW serii 3,WFUJNAX73MV6K93ZX,pojazd
30708,30708,H&K MP5A3,5ZLK4N2X79BN6XVJ9,bron
30709,30709,Glock 17,3E90HJ7P0FEKZF63H,bron
30710,30710,Alkomat AlcoQuant 6020,WCJXRD595RUZ0AVS1,inne
30711,30711,Skoda Superb,P6M4CLVB72X5WNHDZ,pojazd
30712,30712,Urzadzenie do detekcji narkotykow AlereTM DDS 2,1W1GF1L06LAU9SBJ4,inne
30713,30713,Kamizelka kuloodporna,MN0B7XDY4A19XKUGL,inne
30714,30714,Volkswagen Crafter,SP52GV1L6DT26P5XP,pojazd
30715,30715,Skoda Superb,FR73XX1C30ZDC9VBH,pojazd
30716,30716,Radiostacja nasobna,2FS0B1JV1B36H5L09,srodki_lacznosci
30717,30717,Radiostacja nasobna,S2FBNXCF7MCZMSYPE,srodki_lacznosci
30718,30718,Kajdanki,65JKJP2V67L82DMP6,inne
30719,30719,Apteczka taktyczna,W20SZ9SB0EV9R3U1W,inne
30720,30720,Beretta APX,4DHK75902F17YEW00,bron
30721,30721,Kia Ceed III,TKNJBMRX6PTCNS1XS,pojazd
30722,30722,Opel Crossland X,JC4X9FXB8EP9V59XZ,pojazd
30723,30723,Radiostacja nasobna,MRXBMHE94BGN4V31C,srodki_lacznosci
30724,30724,Beretta APX,2V8TTTYV2GZ2R9FU6,bron
30725,30725,Glauberyt PM-98,HXXLY142881CCJ3SR,bron
30726,30726,Glock 17,DSVZWS783Z1C8K6DY,bron
30727,30727,Terminal Bluebird,PESBHLML8ZGPRX2WN,srodki_lacznosci
30728,30728,Volkswagen Transporter,GUPJXCX6079ZHHVCS,pojazd
30729,30729,Sako TRG-21,FBYMDCEL2K0RP8MLB,bron
