Unnamed: 0,ID_interwencji,ID_wyposazenia
1876,619,13133
1877,619,27078
1878,619,19950
1879,619,27035
1880,620,5887
1881,621,25897
1882,621,6362
1883,621,16476
1884,622,12703
1885,622,12745
1886,622,11333
1887,623,15942
1888,624,12035
1889,624,14228
1890,624,29223
1891,624,5970
1892,624,26885
1893,625,26026
1894,625,22811
1895,625,16243
1896,626,3080
1897,626,10970
1898,626,1845
1899,627,27989
1900,627,4248
1901,627,1727
1902,628,746
1903,629,20023
1904,629,17034
1905,629,24455
1906,630,12253
1907,631,23469
1908,631,17703
1909,632,12099
1910,632,312
1911,633,24204
1912,634,19411
1913,634,13104
1914,634,19634
1915,634,22122
1916,635,1451
1917,635,20102
1918,635,22803
1919,635,9313
1920,636,5783
1921,637,26396
1922,637,21082
1923,637,10491
1924,637,8967
1925,637,11327
1926,638,5087
1927,638,20938
1928,638,29001
1929,638,16519
1930,639,18016
1931,640,24044
1932,640,18522
1933,641,23662
1934,641,22839
1935,641,20860
1936,641,451
1937,641,25020
1938,642,1058
1939,642,27301
1940,642,6058
1941,642,29707
1942,643,523
1943,644,1347
1944,644,24551
1945,644,1956
1946,644,27943
1947,645,16
1948,645,21950
1949,646,29462
1950,646,17955
1951,647,5577
1952,647,24065
1953,647,6762
1954,647,24183
1955,647,4518
1956,648,3158
1957,649,4988
1958,649,24252
1959,649,16126
1960,650,23685
1961,650,22611
1962,650,25421
1963,651,28155
1964,651,26206
1965,651,21711
1966,652,12099
1967,652,15656
1968,652,14872
1969,652,26193
1970,653,19256
1971,653,8800
1972,654,28932
1973,654,5263
1974,654,13179
1975,654,18972
1976,655,18284
1977,655,21168
1978,655,8335
1979,655,14759
1980,655,11426
1981,656,4538
1982,656,8716
1983,656,4860
1984,656,18018
1985,657,26296
1986,657,21629
1987,657,20906
1988,657,2845
1989,658,19744
1990,659,14080
1991,659,619
1992,660,20654
1993,660,3748
1994,660,27335
1995,661,24915
1996,661,9387
1997,662,22111
1998,662,25468
1999,662,12293
2000,662,27525
2001,663,6073
2002,663,5008
2003,663,19436
2004,663,14097
2005,663,3156
2006,664,21788
2007,664,27603
2008,665,6184
2009,665,13272
2010,665,18955
2011,665,15632
2012,666,13133
2013,666,6761
2014,666,7389
2015,667,27266
2016,667,435
2017,667,21983
2018,667,6841
2019,668,6153
2020,668,27274
2021,669,21635
2022,670,26582
2023,670,14730
2024,670,8857
2025,670,7774
2026,671,11891
2027,671,17931
2028,671,27502
2029,672,26808
2030,673,6627
2031,673,24895
2032,673,12595
2033,673,17835
2034,673,27318
2035,674,6118
2036,674,1012
2037,674,8966
2038,674,4834
2039,675,10983
2040,675,7901
2041,675,14009
2042,676,19631
2043,676,14816
2044,677,7153
2045,677,17340
2046,677,3533
2047,678,14367
2048,678,2088
2049,678,27408
2050,678,23953
2051,678,25120
2052,679,16268
2053,679,29866
2054,679,23794
2055,680,3411
2056,680,464
2057,680,18446
2058,680,16221
2059,680,18425
2060,681,28909
2061,681,23556
2062,682,6638
2063,683,5980
2064,683,16979
2065,683,7568
2066,684,11725
2067,684,10191
2068,685,27191
2069,686,19042
2070,686,24726
2071,686,3280
2072,687,11277
2073,687,1097
2074,687,2678
2075,687,13526
2076,687,6866
2077,688,19950
2078,688,27291
2079,689,8207
2080,689,19302
2081,689,21592
2082,689,23857
2083,689,28157
2084,690,12888
2085,690,24078
2086,690,11694
2087,690,14734
2088,690,4832
2089,691,27571
2090,691,4643
2091,692,6700
2092,693,3940
2093,693,17885
2094,693,3168
2095,693,1998
2096,693,16696
2097,694,18464
2098,695,15131
2099,695,21409
2100,695,26242
2101,695,16045
2102,695,27552
2103,696,3885
2104,697,19078
2105,697,16602
2106,698,19201
2107,698,8737
2108,699,2794
2109,699,22699
2110,699,20429
2111,699,7599
2112,699,9827
2113,700,194
2114,701,23680
2115,701,27150
2116,702,21575
2117,703,10657
2118,704,6612
2119,704,27888
2120,704,11921
2121,704,26182
2122,705,2089
2123,705,4000
2124,705,13468
2125,705,12145
2126,706,5301
2127,706,17199
2128,707,27777
2129,707,8138
2130,708,573
2131,709,18382
2132,709,9457
2133,710,1959
2134,710,22609
2135,710,2365
2136,711,23144
2137,711,4631
2138,711,9427
2139,712,16006
2140,713,27283
2141,713,11464
2142,713,6062
2143,713,26155
2144,713,2248
2145,714,5747
2146,714,6209
2147,714,5858
2148,715,27080
2149,716,940
2150,717,9480
2151,717,26520
2152,717,19906
2153,717,3314
2154,718,24975
2155,719,23531
2156,719,10363
2157,719,9038
2158,719,14037
2159,720,7297
2160,720,29097
2161,720,21691
2162,720,27534
2163,721,28472
2164,721,194
2165,721,1710
2166,721,4723
2167,721,8842
2168,722,1816
2169,722,2313
2170,723,28485
2171,723,4145
2172,723,5260
2173,723,6075
2174,724,17626
2175,724,12846
2176,725,5501
2177,725,15248
2178,725,10697
2179,725,14859
2180,726,22581
2181,726,17083
2182,726,29722
2183,726,16071
2184,726,12636
2185,727,26221
2186,727,5278
2187,727,1834
2188,727,12888
2189,728,20887
2190,729,23348
2191,729,11214
2192,729,18305
2193,730,20807
2194,730,16122
2195,730,19949
2196,730,7721
2197,730,24288
2198,731,25246
2199,731,23561
2200,731,20224
2201,732,25388
2202,733,15150
2203,733,95
2204,733,3737
2205,733,3764
2206,734,17311
2207,734,11595
2208,735,7812
2209,735,10045
2210,735,1578
2211,735,22231
2212,736,5002
2213,736,16441
2214,736,12694
2215,736,28453
2216,736,24109
2217,737,25819
2218,738,29498
2219,738,12986
2220,738,19086
2221,739,24576
2222,739,7122
2223,739,23899
2224,740,29570
2225,740,14450
2226,740,4523
2227,741,11363
2228,741,23327
2229,742,16357
2230,742,10476
2231,742,8164
2232,742,6097
2233,743,8798
2234,743,8276
2235,744,9382
2236,744,28926
2237,744,878
2238,744,25358
2239,744,15783
2240,745,1789
2241,745,10310
2242,745,4192
2243,746,5648
2244,746,28262
2245,747,14611
2246,747,29376
2247,747,29896
2248,748,11103
2249,748,23671
2250,748,18257
2251,749,20553
2252,749,25800
2253,749,26741
2254,749,18975
2255,750,10783
2256,751,1383
2257,751,23965
2258,752,9145
2259,752,20611
2260,752,25961
2261,752,9638
2262,753,15062
2263,753,19968
2264,754,27831
2265,754,16598
2266,754,28592
2267,754,29714
2268,755,26217
2269,755,10818
2270,755,29146
2271,756,23632
2272,756,17688
2273,756,10604
2274,756,3083
2275,756,15471
2276,757,21707
2277,757,26530
2278,757,6410
2279,758,4012
2280,758,28505
2281,758,3886
2282,758,13206
2283,759,6998
2284,759,2199
2285,759,13684
2286,760,5340
2287,760,16925
2288,760,13669
2289,760,3080
2290,760,9779
2291,761,9655
2292,762,17963
2293,762,20073
2294,762,13936
2295,762,7408
2296,763,2412
2297,764,22386
2298,764,25476
2299,764,15766
2300,764,1485
2301,764,19239
2302,765,417
2303,765,18875
2304,765,29970
2305,765,1722
2306,766,16979
2307,766,19266
2308,766,20438
2309,766,7793
2310,767,18917
2311,768,29502
2312,768,17805
2313,768,11938
2314,768,10270
2315,768,21334
2316,769,27413
2317,769,20648
2318,769,22977
2319,770,26018
2320,770,17302
2321,770,11922
2322,770,14737
2323,770,1672
2324,771,5394
2325,771,11494
2326,771,13675
2327,772,17143
2328,772,9323
2329,772,4259
2330,773,7212
2331,773,28655
2332,773,6306
2333,774,14337
2334,775,14970
2335,775,27453
2336,775,1475
2337,775,5031
2338,776,9776
2339,776,3799
2340,776,26555
2341,777,6698
2342,777,15231
2343,778,5808
2344,778,18887
2345,779,21007
2346,779,14911
2347,779,11843
2348,780,11797
2349,781,8579
2350,781,15717
2351,781,28607
2352,782,23399
2353,782,17135
2354,782,16610
2355,782,22983
2356,782,28431
2357,783,16401
2358,783,12916
2359,783,20352
2360,784,1639
2361,784,2823
2362,784,271
2363,784,29756
2364,784,7752
2365,785,28853
2366,785,5758
2367,785,9027
2368,786,9683
2369,786,14435
2370,786,9159
2371,786,26068
2372,787,3395
2373,787,15332
2374,788,26648
2375,788,18506
2376,789,13284
2377,789,67
2378,790,8824
2379,790,621
2380,791,20735
2381,791,4014
2382,792,11823
2383,792,12328
2384,792,1891
2385,792,29334
2386,792,505
2387,793,13337
2388,793,11183
2389,793,9093
2390,793,15628
2391,794,25401
2392,794,17723
2393,794,29596
2394,795,1932
2395,795,4217
2396,795,20093
2397,796,27484
2398,796,7134
2399,796,19232
2400,796,24329
2401,796,714
2402,797,8118
2403,797,1259
2404,797,24208
2405,797,26575
2406,798,9250
2407,798,4912
2408,799,28251
2409,799,8672
2410,799,1254
2411,799,27292
2412,800,1081
2413,800,22586
2414,800,26368
2415,801,13353
2416,801,2576
2417,801,20421
2418,801,19348
2419,801,15011
2420,802,1007
2421,802,29381
2422,802,29604
2423,803,10393
2424,804,27904
2425,804,22317
2426,804,23737
2427,804,14522
2428,804,19502
2429,805,8124
2430,806,13263
2431,806,3912
2432,806,5007
2433,807,27370
2434,807,25649
2435,807,22532
2436,808,9952
2437,808,11557
2438,808,7564
2439,809,20563
2440,810,9486
2441,810,11147
2442,811,24545
2443,811,2733
2444,811,21102
2445,811,29583
2446,812,11042
2447,812,16179
2448,812,4714
2449,813,6557
2450,814,984
2451,814,7399
2452,814,1345
2453,815,8613
2454,815,17836
2455,815,29643
2456,815,7173
2457,815,16520
2458,816,24092
2459,816,24516
2460,816,16557
2461,817,5648
2462,817,20838
2463,818,25319
2464,818,7639
2465,818,26210
2466,818,25057
2467,819,24545
2468,819,909
2469,819,12763
2470,820,10021
2471,820,11291
2472,820,26408
2473,820,7259
2474,820,22757
2475,821,6346
2476,822,17833
2477,822,9862
2478,822,29315
2479,822,22770
2480,822,22537
2481,823,24058
2482,823,19419
2483,823,6665
2484,823,22648
2485,823,25501
2486,824,4741
2487,824,23542
2488,824,10022
2489,824,27353
2490,825,28470
2491,825,15820
2492,825,1105
2493,825,12611
2494,826,28315
2495,826,4614
2496,826,3467
2497,826,28185
2498,827,14960
2499,827,7865
2500,827,19787
2501,828,10955
2502,828,22336
2503,828,5626
2504,828,11885
2505,828,28717
2506,829,20477
2507,830,23063
2508,831,15470
2509,831,3428
2510,831,17504
2511,831,24439
2512,831,5409
2513,832,3239
2514,833,12532
2515,833,18964
2516,833,7175
2517,834,22361
2518,835,8208
2519,835,19224
2520,835,1037
2521,836,25989
2522,836,25395
2523,836,17190
2524,837,8848
2525,837,11666
2526,837,3704
2527,837,22796
2528,837,17586
2529,838,3923
2530,839,29782
2531,839,4630
2532,839,8096
2533,840,20727
2534,840,29921
2535,840,18533
2536,840,12176
2537,840,337
2538,841,360
2539,841,1156
2540,841,26492
2541,842,13891
2542,842,23602
2543,842,21429
2544,843,8413
2545,844,10887
2546,845,8071
2547,846,3499
2548,846,22188
2549,847,23661
2550,848,16238
2551,849,236
2552,849,15301
2553,850,13778
2554,850,13053
2555,850,9078
2556,850,2911
2557,850,27809
2558,851,21538
2559,851,10985
2560,851,13084
2561,851,24226
2562,851,19110
2563,852,9202
2564,853,22309
2565,853,29805
2566,853,24401
2567,853,17641
2568,853,1004
2569,854,23971
2570,854,17109
2571,854,12465
2572,855,27543
2573,855,12534
2574,856,22806
2575,857,22934
2576,858,6047
2577,858,7286
2578,858,5011
2579,859,22213
2580,859,18541
2581,859,8588
2582,859,8655
2583,860,24971
2584,861,29311
2585,861,5675
2586,861,11491
2587,862,13085
2588,862,22277
2589,862,16833
2590,863,8127
2591,863,8190
2592,863,18106
2593,863,865
2594,864,27324
2595,864,10362
2596,864,3309
2597,864,5798
2598,865,1658
2599,865,15610
2600,866,17781
2601,866,6912
2602,866,17791
2603,867,9948
2604,867,7503
2605,868,10813
2606,868,8488
2607,869,26708
2608,869,12559
2609,869,2705
2610,870,21021
2611,871,27340
2612,871,24750
2613,872,18188
2614,872,1915
2615,872,11608
2616,872,24315
2617,872,28938
2618,873,2432
2619,874,26074
2620,874,11685
2621,874,18733
2622,874,7183
2623,874,13902
2624,875,2550
2625,875,24669
2626,875,22545
2627,875,1599
2628,876,27226
2629,876,15887
2630,876,10765
2631,877,9809
2632,877,17162
2633,877,17241
2634,877,21303
2635,877,20903
2636,878,5406
2637,878,28690
2638,878,12915
2639,878,0
2640,879,10347
2641,879,14510
2642,880,10255
2643,880,22114
2644,881,26195
2645,881,22501
2646,881,2715
2647,881,16871
2648,881,21623
2649,882,16194
2650,882,29779
2651,883,15972
2652,883,2986
2653,883,4021
2654,884,6093
2655,884,26925
2656,884,6267
2657,885,6657
2658,885,17310
2659,885,25532
2660,886,14022
2661,886,29149
2662,887,6976
2663,887,13519
2664,888,15803
2665,888,24727
2666,888,16186
2667,888,15973
2668,889,1752
2669,890,3605
2670,891,19548
2671,891,21512
2672,891,14570
2673,892,22944
2674,892,1634
2675,892,19397
2676,892,12067
2677,892,18433
2678,893,15835
2679,893,20198
2680,894,26081
2681,895,29452
2682,895,28624
2683,895,3527
2684,895,8487
2685,895,14701
2686,896,11764
2687,896,811
2688,896,4502
2689,896,6262
2690,897,15070
2691,897,3595
2692,897,29708
2693,897,24229
2694,897,10688
2695,898,18966
2696,898,21413
2697,898,21774
2698,899,2209
2699,900,26216
2700,900,23308
2701,900,20256
2702,900,14069
2703,901,29720
2704,901,8186
2705,901,2999
2706,902,6256
2707,903,20435
2708,903,11354
2709,903,24795
2710,903,28408
2711,903,26979
2712,904,27234
2713,904,16418
2714,905,163
2715,905,29522
2716,905,15721
2717,906,9224
2718,906,2889
2719,906,27370
2720,907,28430
2721,907,1782
2722,907,6411
2723,907,29095
2724,908,15675
2725,908,18908
2726,908,20657
2727,909,24430
2728,910,20981
2729,910,22639
2730,910,14472
2731,910,16987
2732,911,19097
2733,912,18675
2734,913,26406
2735,913,27422
2736,914,27194
2737,914,16676
2738,914,11371
2739,914,20716
2740,914,23484
2741,915,12322
2742,916,18975
2743,916,3166
2744,917,13371
2745,917,9333
2746,917,12194
2747,917,12167
2748,918,17384
2749,918,7442
2750,919,6755
2751,919,17187
2752,920,20681
2753,920,24345
2754,921,10749
2755,921,7092
2756,921,16036
2757,921,27889
2758,921,22474
2759,922,28221
2760,922,7918
2761,922,8564
2762,923,2625
2763,923,4485
2764,923,15549
2765,924,5403
2766,925,6136
2767,925,22665
2768,926,6874
2769,926,15361
2770,926,26159
2771,927,13776
2772,927,27775
2773,927,7393
2774,928,18126
2775,928,17903
2776,929,4328
2777,929,20299
2778,929,21037
2779,929,26192
2780,929,14410
2781,930,12326
2782,930,11214
2783,930,28552
2784,930,2537
2785,931,16896
2786,931,728
2787,931,6077
2788,932,9698
2789,933,1704
2790,933,4559
2791,933,27862
2792,933,16057
2793,934,4164
2794,935,29757
2795,935,16405
2796,936,5228
2797,936,29669
2798,936,28106
2799,936,15815
2800,936,13624
2801,937,8092
2802,937,15241
2803,937,11024
2804,937,16085
2805,938,18702
2806,938,4491
2807,938,10959
2808,938,14568
2809,938,999
2810,939,9488
2811,939,12656
2812,939,21286
2813,940,20550
2814,941,21683
2815,941,27738
2816,942,24010
2817,942,19260
2818,943,5224
2819,943,20527
2820,943,4578
2821,943,13481
2822,943,14751
2823,944,27493
2824,944,29580
2825,945,20379
2826,945,20341
2827,945,22050
2828,945,20441
2829,945,2536
2830,946,1962
2831,946,9850
2832,946,29204
2833,946,10249
2834,947,20545
2835,947,349
2836,947,12068
2837,948,9457
2838,949,25290
2839,949,20660
2840,950,26230
2841,951,14517
2842,951,27321
2843,952,9656
2844,952,3321
2845,952,8372
2846,952,22784
2847,952,22105
2848,953,11497
2849,954,6908
2850,954,7132
2851,955,8514
2852,955,3866
2853,955,18361
2854,955,26589
2855,956,24578
2856,956,10233
2857,956,8144
2858,956,16113
2859,956,23881
2860,957,19496
2861,957,6467
2862,957,4438
2863,958,4569
2864,958,5745
2865,958,27120
2866,958,24361
2867,958,10558
2868,959,102
2869,960,1829
2870,960,10902
2871,960,10788
2872,960,24365
2873,961,17260
2874,961,10957
2875,961,15718
2876,961,23170
2877,962,10490
2878,962,20127
2879,962,20343
2880,963,29573
2881,964,10923
2882,965,17720
2883,966,8102
2884,966,6988
2885,966,18622
2886,966,17776
2887,966,17046
2888,967,22250
2889,967,12751
2890,967,5497
2891,967,26704
2892,967,4246
2893,968,2511
2894,968,1187
2895,968,15163
2896,969,24178
2897,969,14652
2898,969,2205
2899,969,23833
2900,969,21818
2901,970,10930
2902,970,6588
2903,971,8402
2904,971,11144
2905,971,18460
2906,972,14810
2907,973,16342
2908,973,11429
2909,973,23326
2910,973,7423
2911,973,17946
2912,974,10413
2913,974,29426
2914,975,18441
2915,976,24656
2916,976,8219
2917,976,15176
2918,977,6543
2919,978,27268
2920,978,21559
2921,978,16084
2922,978,29354
2923,979,21978
2924,980,29144
2925,981,13382
2926,981,17531
2927,981,9075
2928,982,27885
2929,982,4906
2930,982,25453
2931,982,29647
2932,982,20240
2933,983,14757
2934,983,260
2935,984,29196
2936,984,11203
2937,984,15170
2938,984,1982
2939,984,3953
2940,985,10546
2941,985,27671
2942,985,8255
2943,985,29234
2944,985,19154
2945,986,19809
2946,986,2202
2947,986,21989
2948,986,1679
2949,987,9494
2950,987,11683
2951,987,21108
2952,987,26055
2953,987,5129
2954,988,26441
2955,988,14437
2956,988,29239
2957,988,26706
2958,988,20764
2959,989,3620
2960,989,6809
2961,989,24049
2962,989,11133
2963,989,8644
2964,990,21743
2965,990,166
2966,991,13500
2967,992,29553
